1.465135987493600034e+01 -3.909045511666799939e+03
1.487223095732699996e+01 -3.909086625209999966e+03
1.487334642985200084e+01 -3.909086820315700152e+03
1.532287442761199969e+01 -3.909156118321399845e+03
1.602279843114600055e+01 -3.909231727055099782e+03
1.700352187811899896e+01 -3.909286760309400051e+03
1.798963267898399891e+01 -3.909233127352899828e+03
1.862862182672799989e+01 -3.909156889900199985e+03
